% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.562	1	5	57	3	54	20	161	0
0.562	1	2	57	3	100	20	161	1
0.562	1	9	57	3	102	20	161	1
0.563	1	3	57	4	62	20	161	0
0.563	1	11	57	4	69	20	161	0
0.563	1	1	57	4	1	20	161	1
0.563	1	10	57	4	14	20	161	1
0.564	1	8	57	5	75	20	161	0
0.564	1	15	57	5	82	20	161	0
0.564	1	12	57	5	26	20	161	1
0.564	1	14	57	5	35	20	161	1
0.565	1	7	57	6	88	20	161	0
0.565	1	4	57	6	93	20	161	0
0.565	1	13	57	6	43	20	161	1
0.565	1	5	57	6	54	20	161	1
0.566	1	6	57	7	97	20	161	0
0.566	1	2	57	7	100	20	161	0
0.566	1	3	57	7	62	20	161	1
0.566	1	11	57	7	69	20	161	1
0.567	1	9	57	8	102	20	161	0
0.567	1	1	57	8	1	20	161	0
0.567	1	8	57	8	75	20	161	1
0.567	1	15	57	8	82	20	161	1
0.568	1	10	57	9	14	20	161	0
0.568	1	12	57	9	26	20	161	0
0.568	1	7	57	9	88	20	161	1
0.568	1	4	57	9	93	20	161	1
0.569	1	14	57	10	35	20	161	0
0.569	1	13	57	10	43	20	161	0
0.569	1	6	57	10	97	20	161	1
0.569	1	2	57	10	100	20	161	1
0.57	1	5	58	1	54	20	161	0
0.57	1	3	58	1	62	20	161	0
0.57	1	9	58	1	102	20	161	1
0.57	1	1	58	1	1	20	161	1
0.571	1	11	58	2	69	20	161	0
0.571	1	8	58	2	75	20	161	0
0.571	1	10	58	2	14	20	161	1
0.571	1	12	58	2	26	20	161	1
0.572	1	15	58	3	82	20	161	0
0.572	1	7	58	3	88	20	161	0
0.572	1	14	58	3	35	20	161	1
0.572	1	13	58	3	43	20	161	1
0.573	1	4	58	4	93	20	161	0
0.573	1	6	58	4	97	20	161	0
0.573	1	5	58	4	54	20	161	1
0.573	1	3	58	4	62	20	161	1
0.574	1	2	58	5	100	20	161	0
0.574	1	9	58	5	102	20	161	0
0.574	1	11	58	5	69	20	161	1
0.574	1	8	58	5	75	20	161	1
0.575	1	1	58	6	1	20	161	0
0.575	1	10	58	6	14	20	161	0
0.575	1	15	58	6	82	20	161	1
0.575	1	7	58	6	88	20	161	1
0.576	1	12	58	7	26	20	161	0
0.576	1	14	58	7	35	20	161	0
0.576	1	4	58	7	93	20	161	1
0.576	1	6	58	7	97	20	161	1
0.577	1	13	58	8	43	20	161	0
0.577	1	5	58	8	54	20	161	0
0.577	1	2	58	8	100	20	161	1
0.577	1	9	58	8	102	20	161	1
0.578	1	3	58	9	62	20	161	0
0.578	1	11	58	9	69	20	161	0
0.578	1	1	58	9	1	20	161	1
0.578	1	10	58	9	14	20	161	1
0.579	1	8	58	10	75	20	161	0
0.579	1	15	58	10	82	20	161	0
0.579	1	12	58	10	26	20	161	1
0.579	1	14	58	10	35	20	161	1
0.58	1	7	59	1	88	20	161	0
0.58	1	4	59	1	93	20	161	0
0.58	1	13	59	1	43	20	161	1
0.58	1	5	59	1	54	20	161	1
0.581	1	6	59	2	97	20	161	0
0.581	1	2	59	2	100	20	161	0
0.581	1	3	59	2	62	20	161	1
0.581	1	11	59	2	69	20	161	1
0.582	1	9	59	3	102	20	161	0
0.582	1	1	59	3	1	20	161	0
0.582	1	8	59	3	75	20	161	1
0.582	1	15	59	3	82	20	161	1
0.583	1	10	59	4	14	20	161	0
0.583	1	12	59	4	26	20	161	0
0.583	1	7	59	4	88	20	161	1
0.583	1	4	59	4	93	20	161	1
0.584	1	14	59	5	35	20	161	0
0.584	1	13	59	5	43	20	161	0
0.584	1	6	59	5	97	20	161	1
0.584	1	2	59	5	100	20	161	1
0.585	1	5	59	6	54	20	161	0
0.585	1	3	59	6	62	20	161	0
0.585	1	9	59	6	102	20	161	1
0.585	1	1	59	6	1	20	161	1
0.586	1	11	59	7	69	20	161	0
0.586	1	8	59	7	75	20	161	0
0.586	1	10	59	7	14	20	161	1
0.586	1	12	59	7	26	20	161	1
0.587	1	15	59	8	82	20	161	0
0.587	1	7	59	8	88	20	161	0
0.587	1	14	59	8	35	20	161	1
0.587	1	13	59	8	43	20	161	1
0.588	1	4	59	9	93	20	161	0
0.588	1	6	59	9	97	20	161	0
0.588	1	5	59	9	54	20	161	1
0.588	1	3	59	9	62	20	161	1
0.589	1	2	59	10	100	20	161	0
0.589	1	9	59	10	102	20	161	0
0.589	1	11	59	10	69	20	161	1
0.589	1	8	59	10	75	20	161	1
0.59	1	1	60	1	1	20	161	0
0.59	1	10	60	1	14	20	161	0
0.59	1	15	60	1	82	20	161	1
0.59	1	7	60	1	88	20	161	1
0.591	1	12	60	2	26	20	161	0
0.591	1	14	60	2	35	20	161	0
0.591	1	4	60	2	93	20	161	1
0.591	1	6	60	2	97	20	161	1
0.592	1	13	60	3	43	20	161	0
0.592	1	5	60	3	54	20	161	0
0.592	1	2	60	3	100	20	161	1
0.592	1	9	60	3	102	20	161	1
0.593	1	3	60	4	62	20	161	0
0.593	1	11	60	4	69	20	161	0
0.593	1	1	60	4	1	20	161	1
0.593	1	10	60	4	14	20	161	1
0.594	1	8	60	5	75	20	161	0
0.594	1	15	60	5	82	20	161	0
0.594	1	12	60	5	26	20	161	1
0.594	1	14	60	5	35	20	161	1
0.595	1	7	60	6	88	20	161	0
0.595	1	4	60	6	93	20	161	0
0.595	1	13	60	6	43	20	161	1
0.595	1	5	60	6	54	20	161	1
0.596	1	6	60	7	97	20	161	0
0.596	1	2	60	7	100	20	161	0
0.596	1	3	60	7	62	20	161	1
0.596	1	11	60	7	69	20	161	1
0.597	1	9	60	8	102	20	161	0
0.597	1	1	60	8	1	20	161	0
0.597	1	8	60	8	75	20	161	1
0.597	1	15	60	8	82	20	161	1
0.598	1	10	60	9	14	20	161	0
0.598	1	12	60	9	26	20	161	0
0.598	1	7	60	9	88	20	161	1
0.598	1	4	60	9	93	20	161	1
0.599	1	14	60	10	35	20	161	0
0.599	1	13	60	10	43	20	161	0
0.599	1	6	60	10	97	20	161	1
0.599	1	2	60	10	100	20	161	1
0.6	1	5	61	1	54	20	161	0
0.6	1	3	61	1	62	20	161	0
0.6	1	9	61	1	102	20	161	1
0.6	1	1	61	1	1	20	161	1
0.601	1	11	61	2	69	20	161	0
0.601	1	8	61	2	75	20	161	0
0.601	1	10	61	2	14	20	161	1
0.601	1	12	61	2	26	20	161	1
0.602	1	15	61	3	82	20	161	0
0.602	1	7	61	3	88	20	161	0
0.602	1	14	61	3	35	20	161	1
0.602	1	13	61	3	43	20	161	1
0.603	1	4	61	4	93	20	161	0
0.603	1	6	61	4	97	20	161	0
0.603	1	5	61	4	54	20	161	1
0.603	1	3	61	4	62	20	161	1
0.604	1	2	61	5	100	20	161	0
0.604	1	9	61	5	102	20	161	0
0.604	1	11	61	5	69	20	161	1
0.604	1	8	61	5	75	20	161	1
0.605	1	1	61	6	1	20	161	0
0.605	1	10	61	6	14	20	161	0
0.605	1	15	61	6	82	20	161	1
0.605	1	7	61	6	88	20	161	1
0.606	1	12	61	7	26	20	161	0
0.606	1	14	61	7	35	20	161	0
0.606	1	4	61	7	93	20	161	1
0.606	1	6	61	7	97	20	161	1
0.607	1	13	61	8	43	20	161	0
0.607	1	5	61	8	54	20	161	0
0.607	1	2	61	8	100	20	161	1
0.607	1	9	61	8	102	20	161	1
0.608	1	3	61	9	62	20	161	0
0.608	1	11	61	9	69	20	161	0
0.608	1	1	61	9	1	20	161	1
0.608	1	10	61	9	14	20	161	1
0.609	1	8	61	10	75	20	161	0
0.609	1	15	61	10	82	20	161	0
0.609	1	12	61	10	26	20	161	1
0.609	1	14	61	10	35	20	161	1
0.61	1	7	62	1	88	20	161	0
0.61	1	4	62	1	93	20	161	0
0.61	1	13	62	1	43	20	161	1
0.61	1	5	62	1	54	20	161	1
0.611	1	6	62	2	97	20	161	0
0.611	1	2	62	2	100	20	161	0
0.611	1	3	62	2	62	20	161	1
0.611	1	11	62	2	69	20	161	1
0.612	1	9	62	3	102	20	161	0
0.612	1	1	62	3	1	20	161	0
0.612	1	8	62	3	75	20	161	1
0.612	1	15	62	3	82	20	161	1
0.613	1	10	62	4	14	20	161	0
0.613	1	12	62	4	26	20	161	0
0.613	1	7	62	4	88	20	161	1
0.613	1	4	62	4	93	20	161	1
0.614	1	14	62	5	35	20	161	0
0.614	1	13	62	5	43	20	161	0
0.614	1	6	62	5	97	20	161	1
0.614	1	2	62	5	100	20	161	1
0.615	1	5	62	6	54	20	161	0
0.615	1	3	62	6	62	20	161	0
0.615	1	9	62	6	102	20	161	1
0.615	1	1	62	6	1	20	161	1
0.616	1	11	62	7	69	20	161	0
0.616	1	8	62	7	75	20	161	0
0.616	1	10	62	7	14	20	161	1
0.616	1	12	62	7	26	20	161	1
0.617	1	15	62	8	82	20	161	0
0.617	1	7	62	8	88	20	161	0
0.617	1	14	62	8	35	20	161	1
0.617	1	13	62	8	43	20	161	1
0.618	1	4	62	9	93	20	161	0
0.618	1	6	62	9	97	20	161	0
0.618	1	5	62	9	54	20	161	1
0.618	1	3	62	9	62	20	161	1
0.619	1	2	62	10	100	20	161	0
0.619	1	9	62	10	102	20	161	0
0.619	1	11	62	10	69	20	161	1
0.619	1	8	62	10	75	20	161	1
0.62	1	1	63	1	1	20	161	0
0.62	1	10	63	1	14	20	161	0
0.62	1	15	63	1	82	20	161	1
0.62	1	7	63	1	88	20	161	1
0.621	1	12	63	2	26	20	161	0
0.621	1	14	63	2	35	20	161	0
0.621	1	4	63	2	93	20	161	1
0.621	1	6	63	2	97	20	161	1
0.622	1	13	63	3	43	20	161	0
0.622	1	5	63	3	54	20	161	0
0.622	1	2	63	3	100	20	161	1
0.622	1	9	63	3	102	20	161	1
0.623	1	3	63	4	62	20	161	0
0.623	1	11	63	4	69	20	161	0
0.623	1	1	63	4	1	20	161	1
0.623	1	10	63	4	14	20	161	1
0.624	1	8	63	5	75	20	161	0
0.624	1	15	63	5	82	20	161	0
0.624	1	12	63	5	26	20	161	1
0.624	1	14	63	5	35	20	161	1
0.625	1	7	63	6	88	20	161	0
0.625	1	4	63	6	93	20	161	0
0.625	1	13	63	6	43	20	161	1
0.625	1	5	63	6	54	20	161	1
0.626	1	6	63	7	97	20	161	0
0.626	1	2	63	7	100	20	161	0
0.626	1	3	63	7	62	20	161	1
0.626	1	11	63	7	69	20	161	1
0.627	1	9	63	8	102	20	161	0
0.627	1	1	63	8	1	20	161	0
0.627	1	8	63	8	75	20	161	1
0.627	1	15	63	8	82	20	161	1
0.628	1	10	63	9	14	20	161	0
0.628	1	12	63	9	26	20	161	0
0.628	1	7	63	9	88	20	161	1
0.628	1	4	63	9	93	20	161	1
0.629	1	14	63	10	35	20	161	0
0.629	1	13	63	10	43	20	161	0
0.629	1	6	63	10	97	20	161	1
0.629	1	2	63	10	100	20	161	1
0.63	1	5	64	1	54	20	161	0
0.63	1	3	64	1	62	20	161	0
0.63	1	9	64	1	102	20	161	1
0.63	1	1	64	1	1	20	161	1
0.631	1	11	64	2	69	20	161	0
0.631	1	8	64	2	75	20	161	0
0.631	1	10	64	2	14	20	161	1
0.631	1	12	64	2	26	20	161	1
0.632	1	15	64	3	82	20	161	0
0.632	1	7	64	3	88	20	161	0
0.632	1	14	64	3	35	20	161	1
0.632	1	13	64	3	43	20	161	1
0.633	1	4	64	4	93	20	161	0
0.633	1	6	64	4	97	20	161	0
0.633	1	5	64	4	54	20	161	1
0.633	1	3	64	4	62	20	161	1
0.634	1	2	64	5	100	20	161	0
0.634	1	9	64	5	102	20	161	0
0.634	1	11	64	5	69	20	161	1
0.634	1	8	64	5	75	20	161	1
0.635	1	1	64	6	1	20	161	0
0.635	1	10	64	6	14	20	161	0
0.635	1	15	64	6	82	20	161	1
0.635	1	7	64	6	88	20	161	1
0.636	1	12	64	7	26	20	161	0
0.636	1	14	64	7	35	20	161	0
0.636	1	4	64	7	93	20	161	1
0.636	1	6	64	7	97	20	161	1
0.637	1	13	64	8	43	20	161	0
0.637	1	5	64	8	54	20	161	0
0.637	1	2	64	8	100	20	161	1
0.637	1	9	64	8	102	20	161	1
0.638	1	3	64	9	62	20	161	0
0.638	1	11	64	9	69	20	161	0
0.638	1	1	64	9	1	20	161	1
0.638	1	10	64	9	14	20	161	1
0.639	1	8	64	10	75	20	161	0
0.639	1	15	64	10	82	20	161	0
0.639	1	12	64	10	26	20	161	1
0.639	1	14	64	10	35	20	161	1
0.64	1	7	65	1	88	20	161	0
0.64	1	4	65	1	93	20	161	0
0.64	1	13	65	1	43	20	161	1
0.64	1	5	65	1	54	20	161	1
0.641	1	6	65	2	97	20	161	0
0.641	1	2	65	2	100	20	161	0
0.641	1	3	65	2	62	20	161	1
0.641	1	11	65	2	69	20	161	1
0.642	1	9	65	3	102	20	161	0
0.642	1	1	65	3	1	20	161	0
0.642	1	8	65	3	75	20	161	1
0.642	1	15	65	3	82	20	161	1
0.643	1	10	65	4	14	20	161	0
0.643	1	12	65	4	26	20	161	0
0.643	1	7	65	4	88	20	161	1
0.643	1	4	65	4	93	20	161	1
0.644	1	14	65	5	35	20	161	0
0.644	1	13	65	5	43	20	161	0
0.644	1	6	65	5	97	20	161	1
0.644	1	2	65	5	100	20	161	1
0.645	1	5	65	6	54	20	161	0
0.645	1	3	65	6	62	20	161	0
0.645	1	9	65	6	102	20	161	1
0.645	1	1	65	6	1	20	161	1
0.646	1	11	65	7	69	20	161	0
0.646	1	8	65	7	75	20	161	0
0.646	1	10	65	7	14	20	161	1
0.646	1	12	65	7	26	20	161	1
0.647	1	15	65	8	82	20	161	0
0.647	1	7	65	8	88	20	161	0
0.647	1	14	65	8	35	20	161	1
0.647	1	13	65	8	43	20	161	1
0.648	1	4	65	9	93	20	161	0
0.648	1	6	65	9	97	20	161	0
0.648	1	5	65	9	54	20	161	1
0.648	1	3	65	9	62	20	161	1
0.649	1	2	65	10	100	20	161	0
0.649	1	9	65	10	102	20	161	0
0.649	1	11	65	10	69	20	161	1
0.649	1	8	65	10	75	20	161	1
0.65	1	1	66	1	1	20	161	0
0.65	1	10	66	1	14	20	161	0
0.65	1	15	66	1	82	20	161	1
0.65	1	7	66	1	88	20	161	1
0.651	1	12	66	2	26	20	161	0
0.651	1	14	66	2	35	20	161	0
0.651	1	4	66	2	93	20	161	1
0.651	1	6	66	2	97	20	161	1
0.652	1	13	66	3	43	20	161	0
0.652	1	5	66	3	54	20	161	0
0.652	1	2	66	3	100	20	161	1
0.652	1	9	66	3	102	20	161	1
0.653	1	3	66	4	62	20	161	0
0.653	1	11	66	4	69	20	161	0
0.653	1	1	66	4	1	20	161	1
0.653	1	10	66	4	14	20	161	1
0.654	1	8	66	5	75	20	161	0
0.654	1	15	66	5	82	20	161	0
0.654	1	12	66	5	26	20	161	1
0.654	1	14	66	5	35	20	161	1
0.655	1	7	66	6	88	20	161	0
0.655	1	4	66	6	93	20	161	0
0.655	1	13	66	6	43	20	161	1
0.655	1	5	66	6	54	20	161	1
0.656	1	6	66	7	97	20	161	0
0.656	1	2	66	7	100	20	161	0
0.656	1	3	66	7	62	20	161	1
0.656	1	11	66	7	69	20	161	1
0.657	1	9	66	8	102	20	161	0
0.657	1	1	66	8	1	20	161	0
0.657	1	8	66	8	75	20	161	1
0.657	1	15	66	8	82	20	161	1
0.658	1	10	66	9	14	20	161	0
0.658	1	12	66	9	26	20	161	0
0.658	1	7	66	9	88	20	161	1
0.658	1	4	66	9	93	20	161	1
0.659	1	14	66	10	35	20	161	0
0.659	1	13	66	10	43	20	161	0
0.659	1	6	66	10	97	20	161	1
0.659	1	2	66	10	100	20	161	1
0.66	1	5	67	1	54	20	161	0
0.66	1	3	67	1	62	20	161	0
0.66	1	9	67	1	102	20	161	1
0.66	1	1	67	1	1	20	161	1
0.661	1	11	67	2	69	20	161	0
0.661	1	8	67	2	75	20	161	0
0.661	1	10	67	2	14	20	161	1
0.661	1	12	67	2	26	20	161	1
0.662	1	15	67	3	82	20	161	0
0.662	1	7	67	3	88	20	161	0
0.662	1	14	67	3	35	20	161	1
0.662	1	13	67	3	43	20	161	1
0.663	1	4	67	4	93	20	161	0
0.663	1	6	67	4	97	20	161	0
0.663	1	5	67	4	54	20	161	1
0.663	1	3	67	4	62	20	161	1
0.664	1	2	67	5	100	20	161	0
0.664	1	9	67	5	102	20	161	0
0.664	1	11	67	5	69	20	161	1
0.664	1	8	67	5	75	20	161	1
0.665	1	1	67	6	1	20	161	0
0.665	1	10	67	6	14	20	161	0
0.665	1	15	67	6	82	20	161	1
0.665	1	7	67	6	88	20	161	1
0.666	1	12	67	7	26	20	161	0
0.666	1	14	67	7	35	20	161	0
0.666	1	4	67	7	93	20	161	1
0.666	1	6	67	7	97	20	161	1
0.667	1	13	67	8	43	20	161	0
0.667	1	5	67	8	54	20	161	0
0.667	1	2	67	8	100	20	161	1
0.667	1	9	67	8	102	20	161	1
0.668	1	3	67	9	62	20	161	0
0.668	1	11	67	9	69	20	161	0
0.668	1	1	67	9	1	20	161	1
0.668	1	10	67	9	14	20	161	1
0.669	1	8	67	10	75	20	161	0
0.669	1	15	67	10	82	20	161	0
0.669	1	12	67	10	26	20	161	1
0.669	1	14	67	10	35	20	161	1
0.67	1	7	68	1	88	20	161	0
0.67	1	4	68	1	93	20	161	0
0.67	1	13	68	1	43	20	161	1
0.67	1	5	68	1	54	20	161	1
0.671	1	6	68	2	97	20	161	0
0.671	1	2	68	2	100	20	161	0
0.671	1	3	68	2	62	20	161	1
0.671	1	11	68	2	69	20	161	1
0.672	1	9	68	3	102	20	161	0
0.672	1	1	68	3	1	20	161	0
0.672	1	8	68	3	75	20	161	1
0.672	1	15	68	3	82	20	161	1
0.673	1	10	68	4	14	20	161	0
0.673	1	12	68	4	26	20	161	0
0.673	1	7	68	4	88	20	161	1
0.673	1	4	68	4	93	20	161	1
0.674	1	14	68	5	35	20	161	0
0.674	1	13	68	5	43	20	161	0
0.674	1	6	68	5	97	20	161	1
0.674	1	2	68	5	100	20	161	1
0.675	1	5	68	6	54	20	161	0
0.675	1	3	68	6	62	20	161	0
0.675	1	9	68	6	102	20	161	1
0.675	1	1	68	6	1	20	161	1
0.676	1	11	68	7	69	20	161	0
0.676	1	8	68	7	75	20	161	0
0.676	1	10	68	7	14	20	161	1
0.676	1	12	68	7	26	20	161	1
0.677	1	15	68	8	82	20	161	0
0.677	1	7	68	8	88	20	161	0
0.677	1	14	68	8	35	20	161	1
0.677	1	13	68	8	43	20	161	1
0.678	1	4	68	9	93	20	161	0
0.678	1	6	68	9	97	20	161	0
0.678	1	5	68	9	54	20	161	1
0.678	1	3	68	9	62	20	161	1
0.679	1	2	68	10	100	20	161	0
0.679	1	9	68	10	102	20	161	0
0.679	1	11	68	10	69	20	161	1
0.679	1	8	68	10	75	20	161	1
0.68	1	1	69	1	1	20	161	0
0.68	1	10	69	1	14	20	161	0
0.68	1	15	69	1	82	20	161	1
0.68	1	7	69	1	88	20	161	1
0.681	1	12	69	2	26	20	161	0
0.681	1	14	69	2	35	20	161	0
0.681	1	4	69	2	93	20	161	1
0.681	1	6	69	2	97	20	161	1
0.682	1	13	69	3	43	20	161	0
0.682	1	5	69	3	54	20	161	0
0.682	1	2	69	3	100	20	161	1
0.682	1	9	69	3	102	20	161	1
0.683	1	3	69	4	62	20	161	0
0.683	1	11	69	4	69	20	161	0
0.683	1	1	69	4	1	20	161	1
0.683	1	10	69	4	14	20	161	1
0.684	1	8	69	5	75	20	161	0
0.684	1	15	69	5	82	20	161	0
0.684	1	12	69	5	26	20	161	1
0.684	1	14	69	5	35	20	161	1
0.685	1	7	69	6	88	20	161	0
0.685	1	4	69	6	93	20	161	0
0.685	1	13	69	6	43	20	161	1
0.685	1	5	69	6	54	20	161	1
0.686	1	6	69	7	97	20	161	0
0.686	1	2	69	7	100	20	161	0
0.686	1	3	69	7	62	20	161	1
0.686	1	11	69	7	69	20	161	1
0.687	1	9	69	8	102	20	161	0
0.687	1	1	69	8	1	20	161	0
0.687	1	8	69	8	75	20	161	1
0.687	1	15	69	8	82	20	161	1
0.688	1	10	69	9	14	20	161	0
0.688	1	12	69	9	26	20	161	0
0.688	1	7	69	9	88	20	161	1
0.688	1	4	69	9	93	20	161	1
0.689	1	14	69	10	35	20	161	0
0.689	1	13	69	10	43	20	161	0
0.689	1	6	69	10	97	20	161	1
0.689	1	2	69	10	100	20	161	1
0.69	1	5	70	1	54	20	161	0
0.69	1	3	70	1	62	20	161	0
0.69	1	9	70	1	102	20	161	1
0.69	1	1	70	1	1	20	161	1
0.691	1	11	70	2	69	20	161	0
0.691	1	8	70	2	75	20	161	0
0.691	1	10	70	2	14	20	161	1
0.691	1	12	70	2	26	20	161	1
0.692	1	15	70	3	82	20	161	0
0.692	1	7	70	3	88	20	161	0
0.692	1	14	70	3	35	20	161	1
0.692	1	13	70	3	43	20	161	1
0.693	1	4	70	4	93	20	161	0
0.693	1	6	70	4	97	20	161	0
0.693	1	5	70	4	54	20	161	1
0.693	1	3	70	4	62	20	161	1
0.694	1	2	70	5	100	20	161	0
0.694	1	9	70	5	102	20	161	0
0.694	1	11	70	5	69	20	161	1
0.694	1	8	70	5	75	20	161	1
0.695	1	1	70	6	1	20	161	0
0.695	1	10	70	6	14	20	161	0
0.695	1	15	70	6	82	20	161	1
0.695	1	7	70	6	88	20	161	1
0.696	1	12	70	7	26	20	161	0
0.696	1	14	70	7	35	20	161	0
0.696	1	4	70	7	93	20	161	1
0.696	1	6	70	7	97	20	161	1
0.697	1	13	70	8	43	20	161	0
0.697	1	5	70	8	54	20	161	0
0.697	1	2	70	8	100	20	161	1
0.697	1	9	70	8	102	20	161	1
0.698	1	3	70	9	62	20	161	0
0.698	1	11	70	9	69	20	161	0
0.698	1	1	70	9	1	20	161	1
0.698	1	10	70	9	14	20	161	1
0.699	1	8	70	10	75	20	161	0
0.699	1	15	70	10	82	20	161	0
0.699	1	12	70	10	26	20	161	1
0.699	1	14	70	10	35	20	161	1
0.7	1	7	71	1	88	20	161	0
0.7	1	4	71	1	93	20	161	0
0.7	1	13	71	1	43	20	161	1
0.7	1	5	71	1	54	20	161	1
0.701	1	6	71	2	97	20	161	0
0.701	1	2	71	2	100	20	161	0
0.701	1	3	71	2	62	20	161	1
0.701	1	11	71	2	69	20	161	1
0.702	1	9	71	3	102	20	161	0
0.702	1	1	71	3	1	20	161	0
0.702	1	8	71	3	75	20	161	1
0.702	1	15	71	3	82	20	161	1
0.703	1	10	71	4	14	20	161	0
0.703	1	12	71	4	26	20	161	0
0.703	1	7	71	4	88	20	161	1
0.703	1	4	71	4	93	20	161	1
0.704	1	14	71	5	35	20	161	0
0.704	1	13	71	5	43	20	161	0
0.704	1	6	71	5	97	20	161	1
0.704	1	2	71	5	100	20	161	1
0.705	1	5	71	6	54	20	161	0
0.705	1	3	71	6	62	20	161	0
0.705	1	9	71	6	102	20	161	1
0.705	1	1	71	6	1	20	161	1
0.706	1	11	71	7	69	20	161	0
0.706	1	8	71	7	75	20	161	0
0.706	1	10	71	7	14	20	161	1
0.706	1	12	71	7	26	20	161	1
0.707	1	15	71	8	82	20	161	0
0.707	1	7	71	8	88	20	161	0
0.707	1	14	71	8	35	20	161	1
0.707	1	13	71	8	43	20	161	1
0.708	1	4	71	9	93	20	161	0
0.708	1	6	71	9	97	20	161	0
0.708	1	5	71	9	54	20	161	1
0.708	1	3	71	9	62	20	161	1
0.709	1	2	71	10	100	20	161	0
0.709	1	9	71	10	102	20	161	0
0.709	1	11	71	10	69	20	161	1
0.709	1	8	71	10	75	20	161	1
0.71	1	1	72	1	1	20	161	0
0.71	1	10	72	1	14	20	161	0
0.71	1	15	72	1	82	20	161	1
0.71	1	7	72	1	88	20	161	1
0.711	1	12	72	2	26	20	161	0
0.711	1	14	72	2	35	20	161	0
0.711	1	4	72	2	93	20	161	1
0.711	1	6	72	2	97	20	161	1
0.712	1	13	72	3	43	20	161	0
0.712	1	5	72	3	54	20	161	0
0.712	1	2	72	3	100	20	161	1
0.712	1	9	72	3	102	20	161	1
0.713	1	3	72	4	62	20	161	0
0.713	1	11	72	4	69	20	161	0
0.713	1	1	72	4	1	20	161	1
0.713	1	10	72	4	14	20	161	1
0.714	1	8	72	5	75	20	161	0
0.714	1	15	72	5	82	20	161	0
0.714	1	12	72	5	26	20	161	1
0.714	1	14	72	5	35	20	161	1
0.715	1	7	72	6	88	20	161	0
0.715	1	4	72	6	93	20	161	0
0.715	1	13	72	6	43	20	161	1
0.715	1	5	72	6	54	20	161	1
0.716	1	6	72	7	97	20	161	0
0.716	1	2	72	7	100	20	161	0
0.716	1	3	72	7	62	20	161	1
0.716	1	11	72	7	69	20	161	1
0.717	1	9	72	8	102	20	161	0
0.717	1	1	72	8	1	20	161	0
0.717	1	8	72	8	75	20	161	1
0.717	1	15	72	8	82	20	161	1
0.718	1	10	72	9	14	20	161	0
0.718	1	12	72	9	26	20	161	0
0.718	1	7	72	9	88	20	161	1
0.718	1	4	72	9	93	20	161	1
0.719	1	14	72	10	35	20	161	0
0.719	1	13	72	10	43	20	161	0
0.719	1	6	72	10	97	20	161	1
0.719	1	2	72	10	100	20	161	1
0.72	1	5	73	1	54	20	161	0
0.72	1	3	73	1	62	20	161	0
0.72	1	9	73	1	102	20	161	1
0.72	1	1	73	1	1	20	161	1
0.721	1	11	73	2	69	20	161	0
0.721	1	8	73	2	75	20	161	0
0.721	1	10	73	2	14	20	161	1
0.721	1	12	73	2	26	20	161	1
0.722	1	15	73	3	82	20	161	0
0.722	1	7	73	3	88	20	161	0
0.722	1	14	73	3	35	20	161	1
0.722	1	13	73	3	43	20	161	1
0.723	1	4	73	4	93	20	161	0
0.723	1	6	73	4	97	20	161	0
0.723	1	5	73	4	54	20	161	1
0.723	1	3	73	4	62	20	161	1
0.724	1	2	73	5	100	20	161	0
0.724	1	9	73	5	102	20	161	0
0.724	1	11	73	5	69	20	161	1
0.724	1	8	73	5	75	20	161	1
0.725	1	1	73	6	1	20	161	0
0.725	1	10	73	6	14	20	161	0
0.725	1	15	73	6	82	20	161	1
0.725	1	7	73	6	88	20	161	1
0.726	1	12	73	7	26	20	161	0
0.726	1	14	73	7	35	20	161	0
0.726	1	4	73	7	93	20	161	1
0.726	1	6	73	7	97	20	161	1
0.727	1	13	73	8	43	20	161	0
0.727	1	5	73	8	54	20	161	0
0.727	1	2	73	8	100	20	161	1
0.727	1	9	73	8	102	20	161	1
0.728	1	3	73	9	62	20	161	0
0.728	1	11	73	9	69	20	161	0
0.728	1	1	73	9	1	20	161	1
0.728	1	10	73	9	14	20	161	1
0.729	1	8	73	10	75	20	161	0
0.729	1	15	73	10	82	20	161	0
0.729	1	12	73	10	26	20	161	1
0.729	1	14	73	10	35	20	161	1
0.73	1	7	74	1	88	20	161	0
0.73	1	4	74	1	93	20	161	0
0.73	1	13	74	1	43	20	161	1
0.73	1	5	74	1	54	20	161	1
0.731	1	6	74	2	97	20	161	0
0.731	1	2	74	2	100	20	161	0
0.731	1	3	74	2	62	20	161	1
0.731	1	11	74	2	69	20	161	1
0.732	1	9	74	3	102	20	161	0
0.732	1	1	74	3	1	20	161	0
0.732	1	8	74	3	75	20	161	1
0.732	1	15	74	3	82	20	161	1
0.733	1	10	74	4	14	20	161	0
0.733	1	12	74	4	26	20	161	0
0.733	1	7	74	4	88	20	161	1
0.733	1	4	74	4	93	20	161	1
0.734	1	14	74	5	35	20	161	0
0.734	1	13	74	5	43	20	161	0
0.734	1	6	74	5	97	20	161	1
0.734	1	2	74	5	100	20	161	1
0.735	1	5	74	6	54	20	161	0
0.735	1	3	74	6	62	20	161	0
0.735	1	9	74	6	102	20	161	1
0.735	1	1	74	6	1	20	161	1
0.736	1	11	74	7	69	20	161	0
0.736	1	8	74	7	75	20	161	0
0.736	1	10	74	7	14	20	161	1
